NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,TARGET,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE
Cash loans,F,N,State servant,Secondary / secondary special,0,0.6795883384772587,0.6817058776720116,-9585.0,-1187.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.5793658787303348,0.1351060157401717,-5871.0,-1517.0
Cash loans,M,N,Working,Higher education,0,0.5341604162042306,0.1556893746835917,-463.0,-439.0
Cash loans,F,Y,Commercial associate,Higher education,0,0.1880824686822748,0.5147465544741232,-4396.0,-326.0
Cash loans,M,N,Working,Secondary / secondary special,1,0.2015836822864006,0.5298898341969072,-3966.0,-447.0
Cash loans,F,N,Commercial associate,Incomplete higher,0,0.7034446195225629,0.5147465544741232,-2870.0,-399.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.4005311306557436,0.1285043773724039,-2522.0,-189.0
Cash loans,F,N,Pensioner,Higher education,0,0.6597449704246899,0.5147465544741232,-23.0,0.0
Cash loans,F,N,Pensioner,Higher education,0,0.4975035329933141,0.5989262182569273,-14945.0,-2595.0
Cash loans,F,Y,Commercial associate,Secondary / secondary special,0,0.0183031312377167,0.6279908192952864,-776.0,-2.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.6680252844520036,0.2458512138252296,-5008.0,-1390.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,0,0.7214802284558236,0.2366108235287817,-3618.0,0.0
Revolving loans,M,N,Commercial associate,Secondary / secondary special,0,0.568623883985331,0.5147465544741232,-693.0,-235.0
Cash loans,F,N,Commercial associate,Incomplete higher,0,0.7387629113267987,0.5442347412142162,-16563.0,-3474.0
Revolving loans,F,N,Working,Secondary / secondary special,0,0.4859010314934403,0.5190973382084597,-8889.0,-148.0
Cash loans,F,Y,Pensioner,Secondary / secondary special,0,0.456649181355591,0.8327850252992314,-10298.0,-1364.0
Cash loans,M,Y,Commercial associate,Secondary / secondary special,0,0.7155316893019698,0.3791004853998145,-2484.0,-1403.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.322566238956373,0.5147465544741232,-8205.0,0.0
Cash loans,M,N,State servant,Secondary / secondary special,0,0.4154242774663085,0.2366108235287817,-4054.0,-700.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.7961745936516466,0.7380196196295241,-565.0,-3242.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,0,0.604303614723292,0.6512602186973006,-13392.0,-618.0
Revolving loans,M,N,Working,Secondary / secondary special,0,0.1246927703921024,0.8245949709919925,-5197.0,-1518.0
Cash loans,F,Y,State servant,Secondary / secondary special,0,0.6931486656980448,0.6006575372857061,-4221.0,-988.0
Cash loans,F,N,State servant,Secondary / secondary special,1,0.2426027524125749,0.4382813743111921,-2203.0,-468.0
Cash loans,F,Y,Commercial associate,Secondary / secondary special,0,0.7242095464958119,0.5147465544741232,-737.0,-1878.0
Revolving loans,F,N,Pensioner,Higher education,0,0.6664424519552968,0.6279908192952864,-11485.0,-512.0
Cash loans,F,N,Working,Higher education,0,0.6044866148543914,0.5147465544741232,-1168.0,-372.0
Revolving loans,M,Y,Commercial associate,Higher education,0,0.5939259675449,0.4848514754962666,-2182.0,-1008.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.4864582287560472,0.5147465544741232,-10243.0,0.0
Cash loans,M,N,Working,Higher education,0,0.7178937045508559,0.6144143775673561,-2085.0,-1493.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.4075657897504084,0.2020866016820394,-11811.0,-1215.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.4681893072883097,0.5147465544741232,-4382.0,-280.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.180486598089762,0.3392876999089139,-4734.0,0.0
Cash loans,F,N,Commercial associate,Incomplete higher,0,0.4686957032372182,0.1674084472266241,-5087.0,-2563.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.586967083210441,0.6363761710860439,-6095.0,-1981.0
Cash loans,F,N,Commercial associate,Higher education,0,0.6108468600816664,0.1614630800057724,-2023.0,-1311.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.220634843236873,0.3979463219016906,-7141.0,-854.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.6310096201124289,0.4956658291397297,-3755.0,-380.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.1607914953758278,0.7801436381572275,-2409.0,-42.0
Cash loans,F,N,Working,Higher education,0,0.7878142161114213,0.7309873696832169,-8439.0,-1679.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.5764320795264051,0.7032033049040319,-952.0,-678.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,0,0.054643182899821,0.5147465544741232,-293.0,-1281.0
Revolving loans,F,Y,Pensioner,Secondary / secondary special,0,0.6503720795723372,0.7826078370261895,-3160.0,-728.0
Cash loans,F,Y,Working,Higher education,0,0.6686457306961959,0.5028782772082183,-851.0,-337.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.6105089233721966,0.6347055309763198,-12021.0,-762.0
Cash loans,M,N,Pensioner,Secondary / secondary special,0,0.2767860207973386,0.5147465544741232,-4606.0,0.0
Cash loans,F,Y,Working,Secondary / secondary special,0,0.4279930759572733,0.3539876078507373,-2665.0,-2202.0
Cash loans,F,Y,Working,Secondary / secondary special,0,0.7285210804766813,0.5147465544741232,-1075.0,-326.0
Revolving loans,F,N,Working,Secondary / secondary special,0,0.1368630257903006,0.3807996826489149,-10111.0,-149.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,0,0.6184604414981151,0.22009464485041,-1090.0,-1726.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.3192019400476797,0.6642482627052363,-2211.0,0.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.7093224326243747,0.7544061731797895,-1874.0,-312.0
Revolving loans,F,Y,Commercial associate,Secondary / secondary special,0,0.6676566181318264,0.1455428133497032,-6986.0,-680.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,0,0.5247521378857596,0.7922644738669378,-4390.0,-1992.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.5658969639248427,0.4101025731788671,-6858.0,-1854.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.5324840925654932,0.6161216908872079,-2753.0,-373.0
Cash loans,M,N,Pensioner,Secondary / secondary special,0,0.7392648118580147,0.5147465544741232,-8785.0,-1048.0
Revolving loans,F,Y,Commercial associate,Higher education,0,0.5848501898073184,0.5867400085415683,-7736.0,-2580.0
Cash loans,F,N,Working,Higher education,0,0.7028329737782496,0.5867400085415683,-2985.0,0.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.5625634354267514,0.5478104658520093,-9093.0,-846.0
Cash loans,M,N,Working,Secondary / secondary special,1,0.4856442954457058,0.25533177083329,-7772.0,-999.0
Cash loans,F,N,Commercial associate,Incomplete higher,0,0.2435804845411277,0.5147465544741232,-5567.0,0.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.6675692723121067,0.2225807646753351,-539.0,-1874.0
Cash loans,M,N,Commercial associate,Secondary / secondary special,0,0.1786920101214735,0.5147465544741232,-3334.0,0.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,0,0.3241403497147124,0.7662336700704004,-5980.0,-411.0
Revolving loans,F,N,Working,Secondary / secondary special,0,0.6620336585691817,0.8435435389318647,-2539.0,-972.0
Cash loans,M,Y,State servant,Higher education,0,0.5975966042076,0.5147465544741232,-8906.0,-376.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,0,0.7712312431823097,0.5147465544741232,-10448.0,-1362.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.285924659843807,0.5147465544741232,-576.0,0.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,0,0.6888624857072827,0.7623356180684377,-8309.0,-1006.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.7469330837450404,0.4525335592581747,-6103.0,-465.0
Cash loans,F,N,State servant,Higher education,0,0.4080727734288033,0.1884895337951677,-6852.0,-384.0
Cash loans,F,Y,Working,Secondary / secondary special,0,0.7016807451613278,0.7776594425716818,-3048.0,-1543.0
Cash loans,F,N,Commercial associate,Higher education,0,0.7504467865205291,0.5147465544741232,-9498.0,-577.0
Cash loans,F,Y,Commercial associate,Incomplete higher,0,0.6057667936950513,0.5147465544741232,-2505.0,-177.0
Cash loans,M,N,Commercial associate,Higher education,0,0.6673751292415977,0.5602843280409464,-7839.0,-1610.0
Cash loans,F,N,Working,Secondary / secondary special,1,0.2738497597644502,0.5147465544741232,-123.0,-424.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.4934091892169036,0.746300213050371,-5827.0,-695.0
Revolving loans,F,N,State servant,Secondary / secondary special,0,0.7133948264772254,0.6058362647264226,-4274.0,-2443.0
Cash loans,M,N,Working,Higher education,0,0.7560957905236348,0.520897599048938,-5755.0,-636.0
Cash loans,F,Y,Working,Secondary / secondary special,0,0.462525650357741,0.1393757800997895,-2468.0,-2246.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.1136980419040448,0.3154721549257734,-9561.0,-959.0
Cash loans,F,N,Pensioner,Lower secondary,0,0.5543999809306344,0.5147465544741232,-10584.0,-321.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.3763914688263764,0.1146524943029705,-3195.0,-26.0
Cash loans,M,Y,Commercial associate,Secondary / secondary special,0,0.6186410261846138,0.2721336844147212,-8735.0,-425.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.4783664917251032,0.7662336700704004,-5601.0,-3398.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.3411229075988826,0.6528965519806539,-7360.0,-2373.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,0,0.1378658197208401,0.5147465544741232,-1745.0,-10.0
Cash loans,F,Y,Commercial associate,Higher education,0,0.3554712661731474,0.5147465544741232,-2929.0,-1.0
Cash loans,F,Y,Working,Higher education,0,0.1652760798144358,0.5262949398096192,-590.0,-389.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.2318881971357951,0.3409064264152384,-5424.0,-1221.0
Cash loans,F,N,Working,Incomplete higher,0,0.6688249694278774,0.6296742509538716,-13201.0,-1737.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.5683342090837129,0.6161216908872079,-8938.0,-221.0
Revolving loans,F,N,Pensioner,Secondary / secondary special,0,0.3224467894412612,0.6940926425266661,-10041.0,-870.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,0,0.5410259622360107,0.3457848024695955,-4472.0,-1007.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.5883871587369011,0.4956658291397297,-6509.0,-373.0
Cash loans,F,Y,Working,Secondary / secondary special,0,0.0740971610729758,0.5147465544741232,-1502.0,-1417.0
Cash loans,F,Y,Working,Incomplete higher,0,0.2858978721410488,0.6246146584503397,-486.0,-1314.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.5537083968322158,0.3217352821966848,-5156.0,-546.0
Cash loans,M,Y,Working,Secondary / secondary special,1,0.2260168506880365,0.5147465544741232,-5974.0,-422.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.4365256633830413,0.4436153084085652,-3735.0,-952.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.5611584177545565,0.8245949709919925,-981.0,-2163.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.4453930659074175,0.4507472818545589,-9556.0,-1866.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.0390454910374394,0.375711009574066,-129.0,-6.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.6834187294433895,0.5744466170995097,-878.0,-2102.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.1218427527051937,0.5147465544741232,-10523.0,0.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.4390014672871211,0.7366226976503176,-7932.0,-811.0
Cash loans,F,Y,Working,Secondary / secondary special,0,0.6836221366768553,0.1704461230452281,-9615.0,-1169.0
Cash loans,F,Y,Working,Higher education,0,0.2569165161449112,0.6006575372857061,-3937.0,-1971.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.7581024847132355,0.7136313997323308,-5582.0,-231.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.7011357453908916,0.6722428897082422,-633.0,-573.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,0,0.6557181166259267,0.3344541255096772,-300.0,-1265.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.6154631606910256,0.4543210601605785,-11159.0,-351.0
Cash loans,M,Y,Commercial associate,Higher education,0,0.7478702373741766,0.1963339662134567,-6192.0,-1134.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.7062968689563387,0.4578995512067301,-3310.0,0.0
Cash loans,F,N,Working,Higher education,0,0.7572271977548795,0.3944954053123993,-1414.0,-6.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.6619700497041943,0.5147465544741232,-10152.0,-715.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.6930184196481645,0.4992720153045617,-1883.0,-41.0
Cash loans,F,Y,Working,Higher education,0,0.5755401938275603,0.6178261467332483,-7261.0,-401.0
Revolving loans,F,N,Working,Secondary / secondary special,0,0.5841651061058748,0.1766525794312139,-8840.0,-427.0
Cash loans,F,Y,Working,Higher education,0,0.5500146958387322,0.6246146584503397,-2373.0,-1433.0
Cash loans,F,Y,Commercial associate,Secondary / secondary special,0,0.5574177560893995,0.324891229465852,-3784.0,0.0
Revolving loans,M,Y,Commercial associate,Secondary / secondary special,0,0.2207100572756881,0.7700870700124128,-3911.0,-2421.0
Cash loans,F,N,Working,Incomplete higher,0,0.259929614759481,0.5147465544741232,-4832.0,-1933.0
Cash loans,F,Y,Working,Higher education,0,0.5975229815419537,0.5147465544741232,-10030.0,-1384.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.2409671366160871,0.5147465544741232,-2152.0,-736.0
Cash loans,F,N,Working,Incomplete higher,0,0.3447643001716773,0.1446481462546413,-1031.0,-1157.0
Cash loans,M,N,Pensioner,Secondary / secondary special,0,0.6841894131367288,0.0655500263257595,-13349.0,-2322.0
Cash loans,M,Y,Commercial associate,Higher education,0,0.3183471733536571,0.7194907850918436,-2461.0,0.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.5111798213341265,0.7136313997323308,-3111.0,-1157.0
Cash loans,F,N,State servant,Secondary / secondary special,0,0.4174117590126782,0.3201633668633456,-9085.0,0.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.5129719152138177,0.3376727217405312,-1753.0,-93.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.5232685723801617,0.7776594425716818,-2415.0,-711.0
Cash loans,F,Y,Working,Higher education,0,0.7053069956483285,0.7252764347002191,-7553.0,-1565.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.2563991885360997,0.6674577419214722,-11916.0,-2077.0
Cash loans,M,Y,Working,Secondary / secondary special,1,0.7191983250022063,0.2353105173615833,-3875.0,-870.0
Cash loans,F,N,State servant,Higher education,0,0.6176086733213232,0.5226973172821112,-2320.0,-2039.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.7132248944095707,0.5726825047161584,-2549.0,-354.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,0,0.6534734268838236,0.5147465544741232,-3518.0,-1000.0
Revolving loans,M,N,Working,Secondary / secondary special,0,0.5175324935819776,0.7295666907060153,-2813.0,-1550.0
Cash loans,F,N,Pensioner,Secondary / secondary special,1,0.0916838854122951,0.05384435347241,-2724.0,0.0
Cash loans,M,N,Working,Secondary / secondary special,1,0.2894378257770153,0.5147465544741232,-5169.0,-2730.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.6081247760909876,0.2539628093363117,-1147.0,-2132.0
Cash loans,M,N,Commercial associate,Secondary / secondary special,0,0.4061462303318138,0.4686596550493113,-2334.0,-2745.0
Revolving loans,F,N,Commercial associate,Incomplete higher,0,0.7387164856421569,0.4365064990977374,-216.0,-1253.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.6015918214784672,0.5226973172821112,-9095.0,0.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.1631870354642708,0.5147465544741232,-4903.0,-153.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.6216750544438431,0.8327850252992314,-10338.0,-112.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.6546312420355518,0.5316861425197883,-130.0,-483.0
Cash loans,M,Y,Commercial associate,Higher education,0,0.3400964373657542,0.221335206354466,-1718.0,-351.0
Cash loans,F,N,Commercial associate,Higher education,0,0.3085034935528025,0.3031463744186309,-494.0,0.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.2495969907969127,0.6577838002083306,-51.0,-5.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.6638367213450294,0.178760465484575,-4928.0,-481.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.4065946217433063,0.5147465544741232,-8036.0,-148.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.6563546641257912,0.6986675550534175,-4702.0,-1571.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.7245064452048453,0.5147465544741232,-7223.0,-3559.0
Cash loans,M,Y,Pensioner,Secondary / secondary special,0,0.4838528240015352,0.7662336700704004,-5755.0,-473.0
Revolving loans,F,N,Working,Secondary / secondary special,0,0.2622583692422573,0.5744466170995097,-4287.0,-664.0
Cash loans,M,Y,Pensioner,Secondary / secondary special,0,0.5978595063644622,0.7295666907060153,-11197.0,0.0
Revolving loans,M,Y,Working,Secondary / secondary special,0,0.7843096787443912,0.3328505641648731,-6289.0,-1371.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.174435094931364,0.6246146584503397,-4472.0,-2068.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.5666918404715741,0.6195277080511546,-194.0,-859.0
